transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media
TXN000279,USR064,2024-07-14 09:46:32,Warung,76000.0,food,Needs,QRIS,OVO
TXN000280,USR040,2024-03-07 02:40:48,Subway,108500.0,food,Needs,Cash,Cash
TXN000281,USR035,2023-12-11 23:29:56,Celebrity Fitness,342000.0,health,Needs,QRIS,BRI
TXN000282,USR044,2024-12-03 20:24:24,OYO,596000.0,travel,Wants,Transfer,BCA
TXN000283,USR056,2024-08-30 04:31:18,Garuda Indonesia,2036500.0,travel,Wants,QRIS,BCA
TXN000284,USR015,2024-06-22 23:54:09,Canva Pro,256000.0,education,Wants,Credit Card,Mandiri
TXN000285,USR011,2024-10-03 19:56:27,MyXL,85000.0,utilities,Needs,Cash,Cash
TXN000286,USR024,2024-08-29 13:41:18,SPA Reflexology,46500.0,self_care,Wants,Debit,BSI
TXN000287,USR068,2023-10-14 19:08:06,Celebrity Fitness,65000.0,health,Needs,Transfer,Gopay
TXN000288,USR035,2024-05-21 03:38:03,Vans,1147000.0,shopping,Wants,QRIS,OVO
TXN000289,USR075,2024-02-20 11:37:40,PLN Mobile,139500.0,utilities,Needs,QRIS,BRI
TXN000290,USR071,2023-08-07 19:11:56,Luxcrime,407500.0,self_care,Wants,Credit Card,CIMB Niaga
TXN000291,USR075,2023-04-02 21:50:28,Udemy,105000.0,education,Wants,Transfer,Jenius
TXN000292,USR045,2023-05-03 20:23:35,Innisfree,291500.0,self_care,Wants,Cash,Cash
TXN000293,USR065,2024-10-10 10:06:23,Apotek K24,92000.0,health,Needs,Debit,Jenius
TXN000295,USR043,2023-12-24 22:56:35,Tokocrypto,940000.0,investment,Investment,QRIS,Gopay
TXN000296,USR058,2024-10-06 21:16:35,Gong Cha,116500.0,food,Needs,QRIS,Mandiri
TXN000297,USR043,2023-01-27 01:21:55,Cult Fitness,303000.0,health,Needs,Debit,BNI
TXN000298,USR014,2023-06-21 18:48:39,Klinik Pratama,144500.0,health,Needs,Credit Card,CIMB Niaga
TXN000299,USR031,2023-07-14 13:45:58,Grab,21500.0,transport,Needs,QRIS,ShopeePay
TXN000300,USR032,2023-09-30 07:28:41,Airbnb,2457000.0,travel,Wants,Debit,BRI
TXN000301,USR057,2024-09-04 18:20:04,Google One Storage,363500.0,education,Wants,QRIS,ShopeePay
TXN000302,USR053,2023-04-02 17:52:28,RedDoorz,1129500.0,travel,Wants,Credit Card,Citibank
TXN000304,USR018,2023-02-24 23:40:57,Airbnb,584000.0,travel,Wants,QRIS,BRI
TXN000305,USR035,2024-12-30 12:17:34,MyXL,44500.0,food,Needs,Debit,BNI
TXN000306,USR023,2024-05-03 05:45:33,Teh Tarik Poci,19500.0,food,Needs,QRIS,BRI
TXN000307,USR001,2024-06-15 18:53:32,Tokocrypto,1482500.0,investment,Investment,Transfer,OVO
TXN000308,USR015,2024-08-26 11:16:25,Ranch Market,85000.0,groceries,Needs,Credit Card,Citibank
TXN000309,USR027,2023-01-26 14:14:36,MyXL,49500.0,utilities,Needs,Debit,CIMB Niaga
TXN000311,USR016,2024-04-18 13:30:31,Janji Jiwa,72000.0,food,Needs,Cash,Cash
TXN000312,USR024,2024-08-30 14:14:13,Netflix,43000.0,entertainment,Wants,Credit Card,Mandiri
TXN000313,USR064,2024-07-15 04:19:45,Adidas,856500.0,shopping,Wants,Credit Card,Standard Chartered
TXN000314,USR064,2023-11-11 21:00:12,BPJS Kesehatan,370500.0,utilities,Needs,Debit,BNI
TXN000315,USR054,2024-08-04 04:45:21,Lion Air,660000.0,travel,Wants,Credit Card,CIMB Niaga
TXN000316,USR027,2023-04-13 00:31:33,Erigo,684000.0,shopping,Wants,Transfer,ShopeePay
TXN000317,USR014,2023-05-28 20:23:12,Adobe Creative Cloud,140500.0,education,Wants,Debit,CIMB Niaga
TXN000318,USR018,2024-11-10 21:11:45,Garuda Indonesia,1927000.0,travel,Wants,Transfer,OVO
TXN000320,USR035,2023-10-29 15:00:22,Indomaret Point,337500.0,groceries,Needs,Cash,Cash
TXN000321,USR054,2023-03-02 13:42:59,MyXL,359000.0,education,Wants,Debit,Jenius
TXN000322,USR004,2023-05-10 22:27:04,Bibit,426500.0,investment,Investment,QRIS,BRI
TXN000323,USR008,2024-04-11 16:41:45,Tabungan BRI,1489500.0,investment,Investment,Credit Card,BCA
TXN000324,USR029,2024-06-26 04:09:04,Erigo,777000.0,shopping,Wants,Transfer,ShopeePay
TXN000325,USR019,2023-01-09 01:56:23,Farmers Market,318000.0,groceries,Needs,Cash,Cash
TXN000326,USR060,2024-11-24 10:08:54,Celebrity Fitness,321500.0,health,Needs,Credit Card,BRI
TXN000327,USR045,2024-11-05 09:21:22,Apple Music,153500.0,entertainment,Wants,Transfer,Gopay
TXN000328,USR022,2023-02-28 00:39:39,MyTelkomsel,352500.0,utilities,Needs,Cash,Cash
TXN000329,USR040,2024-09-17 21:03:06,Aston Hotel,890500.0,travel,Wants,Transfer,ShopeePay
TXN000330,USR007,2023-06-28 09:25:25,MyXL,1149000.0,travel,Wants,Credit Card,BCA
TXN000332,USR005,2023-12-30 14:26:35,H&M,205500.0,shopping,Wants,QRIS,BRI
TXN000333,USR027,2024-10-05 08:11:04,MyXL,85500.0,utilities,Needs,Cash,Cash
TXN000334,USR043,2023-12-13 20:17:01,Hypermart,96500.0,groceries,Needs,Transfer,BCA
TXN000335,USR058,2023-11-21 19:32:23,Barbershop,116000.0,self_care,Wants,QRIS,BNI
TXN000336,USR025,2024-01-23 15:41:07,Sociolla,337000.0,self_care,Wants,Debit,BCA
TXN000337,USR050,2024-05-17 09:48:04,Shopee,602000.0,shopping,Wants,Transfer,BNI
TXN000338,USR068,2024-12-01 01:50:14,RedDoorz,1370000.0,travel,Wants,Credit Card,BCA
TXN000339,USR007,2023-12-29 05:53:12,Skintific,301000.0,self_care,Wants,Credit Card,Citibank
TXN000340,USR033,2024-03-17 02:46:00,Giant,48500.0,groceries,Needs,Credit Card,Standard Chartered
TXN000341,USR015,2024-10-16 19:34:10,KFC,25500.0,food,Needs,QRIS,Mandiri
TXN000342,USR050,2022-12-29 17:34:32,RS Siloam,536500.0,health,Needs,Transfer,Gopay
TXN000343,USR012,2024-08-24 08:53:50,Deposito BCA,636000.0,investment,Investment,Credit Card,Standard Chartered
TXN000344,USR032,2023-07-17 12:11:40,MyXL,10500.0,food,Needs,Transfer,BSI
TXN000345,USR068,2023-03-22 19:36:58,Pintu Crypto,1594000.0,investment,Investment,Debit,BNI
TXN000346,USR032,2023-06-19 17:35:58,Skill Academy,385500.0,education,Wants,QRIS,ShopeePay
TXN000347,USR074,2023-12-28 05:59:40,Traveloka,1265500.0,travel,Wants,Transfer,Gopay
TXN000348,USR055,2024-07-13 16:37:45,Deposito BCA,1764000.0,investment,Investment,QRIS,ShopeePay
TXN000349,USR010,2024-11-12 09:28:07,IndiHome,399000.0,utilities,Needs,Debit,Jenius
TXN000350,USR007,2024-11-04 17:45:24,Scarlett Whitening,93500.0,self_care,Wants,Transfer,BSI
TXN000351,USR028,2024-09-09 10:52:01,Chatime,41500.0,food,Needs,QRIS,DANA
TXN000352,USR072,2023-04-14 15:35:22,Apotek K24,300000.0,health,Needs,QRIS,Gopay
TXN000353,USR052,2024-12-26 12:18:36,Carrefour,35000.0,groceries,Needs,QRIS,BCA
TXN000354,USR074,2024-10-12 18:55:22,Canva Pro,84000.0,education,Wants,QRIS,ShopeePay
TXN000355,USR022,2024-05-29 00:48:38,Fit Hub,366500.0,health,Needs,Debit,CIMB Niaga
TXN000356,USR073,2024-08-28 12:29:29,Bath & Body Works,329500.0,self_care,Wants,Transfer,BRI
TXN000357,USR031,2024-12-12 20:35:12,Aston Hotel,75500.0,travel,Wants,Transfer,LinkAja
TXN000358,USR005,2024-05-31 17:15:58,Bakso,70000.0,food,Needs,Debit,BCA
TXN000359,USR056,2023-06-18 02:10:00,Vivo Gas Station,54500.0,transport,Needs,Transfer,BCA
TXN000360,USR032,2024-08-08 22:36:10,IndiHome,15500.0,utilities,Needs,Cash,Cash
TXN000361,USR047,2023-12-25 12:57:39,Barbershop,19500.0,self_care,Wants,QRIS,ShopeePay
TXN000362,USR030,2024-01-20 06:57:35,Lotte Mart,80000.0,groceries,Needs,Transfer,BCA
TXN000363,USR025,2023-02-28 07:08:52,Santika Hotel,2286000.0,travel,Wants,QRIS,Mandiri
TXN000364,USR036,2024-03-13 10:28:20,Cult Fitness,368000.0,health,Needs,Debit,Mandiri
TXN000365,USR067,2024-09-20 07:02:50,IndiHome,313500.0,utilities,Needs,Cash,Cash
TXN000366,USR019,2023-12-23 20:22:57,Deposito BCA,1513500.0,investment,Investment,Credit Card,BCA
TXN000367,USR042,2024-01-03 08:47:00,Cult Fitness,578000.0,health,Needs,Credit Card,Standard Chartered
TXN000368,USR029,2023-12-20 14:53:09,Total Parco,58500.0,transport,Needs,QRIS,DANA
TXN000369,USR043,2023-08-16 21:41:25,Indomie Rebus,84500.0,food,Needs,QRIS,DANA
TXN000370,USR061,2023-02-24 01:24:03,Lotte Mart,76000.0,groceries,Needs,Cash,Cash
TXN000371,USR037,2024-01-22 22:50:08,Yoshinoya,10000.0,food,Needs,Cash,Cash
TXN000372,USR072,2023-04-24 02:13:59,MyXL,5000.0,transport,Needs,QRIS,LinkAja
TXN000373,USR064,2024-02-21 21:36:15,Halodoc,204000.0,health,Needs,Transfer,LinkAja
TXN000374,USR061,2024-07-09 03:30:48,Stockbit,623500.0,investment,Investment,Transfer,ShopeePay
TXN000375,USR060,2024-08-13 16:45:14,Emina Cosmetics,32000.0,self_care,Wants,Credit Card,BRI
TXN000376,USR020,2023-06-26 02:01:27,Pintu Crypto,1877000.0,investment,Investment,Cash,Cash
TXN000377,USR015,2023-10-21 00:35:10,Bibit,1339500.0,investment,Investment,Credit Card,BRI
TXN000378,USR017,2023-01-06 23:23:39,McDonalds,8500.0,food,Needs,Credit Card,BRI
TXN000379,USR007,2023-05-06 11:20:26,AirAsia,1557000.0,travel,Wants,QRIS,ShopeePay
TXN000380,USR013,2023-08-29 15:07:20,Lawson,77500.0,groceries,Needs,Debit,BRI
TXN000381,USR045,2024-06-25 07:37:20,Innisfree,38000.0,self_care,Wants,Credit Card,Mandiri
TXN000382,USR001,2024-06-24 15:33:39,Dicoding,466500.0,education,Wants,Credit Card,Mandiri
TXN000383,USR025,2023-02-24 14:56:57,Maxim,27000.0,transport,Needs,Debit,BSI
TXN000384,USR009,2024-08-04 08:43:37,IndiHome,93500.0,utilities,Needs,QRIS,OVO
TXN000385,USR038,2024-10-03 13:45:47,Alodokter,76500.0,health,Needs,Transfer,LinkAja
TXN000386,USR048,2024-09-11 16:54:41,Alfamart,300500.0,groceries,Needs,QRIS,ShopeePay
TXN000388,USR069,2024-02-28 02:32:33,Hypermart,221500.0,groceries,Needs,QRIS,BCA
TXN000389,USR040,2023-05-01 09:24:00,PUBG Mobile,86500.0,entertainment,Wants,Credit Card,Standard Chartered
TXN000390,USR024,2024-08-18 21:27:13,Waxing Center,67500.0,self_care,Wants,Debit,Jenius
TXN000391,USR052,2024-01-06 01:53:43,Booking.com,1778500.0,travel,Wants,Debit,CIMB Niaga
TXN000392,USR011,2023-01-27 10:56:59,Cinepolis,36000.0,entertainment,Wants,QRIS,DANA
TXN000393,USR039,2024-01-30 19:56:36,Lion Air,658000.0,travel,Wants,Debit,BRI
TXN000394,USR069,2023-11-11 07:30:43,Circle K,287500.0,groceries,Needs,QRIS,BCA
TXN000395,USR073,2023-05-20 09:22:40,PUBG Mobile,97000.0,entertainment,Wants,Transfer,ShopeePay
TXN000396,USR002,2024-03-27 09:11:16,Pertamina,61000.0,transport,Needs,Cash,Cash
TXN000397,USR045,2024-03-29 01:31:31,Blibli,508500.0,shopping,Wants,QRIS,Gopay
TXN000398,USR056,2024-04-03 16:22:06,Maxim,51000.0,transport,Needs,QRIS,Mandiri
TXN000399,USR062,2023-06-17 16:03:34,Somethinc,54500.0,self_care,Wants,Cash,Cash
TXN000400,USR051,2023-02-27 15:41:58,Valorant,50000.0,entertainment,Wants,QRIS,Gopay
TXN000401,USR040,2023-02-26 18:25:24,Tabungan BRI,1444000.0,investment,Investment,Transfer,LinkAja
TXN000402,USR027,2023-04-20 02:55:19,LRT Jakarta,49500.0,transport,Needs,QRIS,LinkAja
TXN000403,USR002,2024-10-17 04:25:04,Figma,138500.0,education,Wants,Credit Card,Mandiri
TXN000404,USR036,2023-06-03 19:29:58,CFC,9500.0,food,Needs,QRIS,BNI
TXN000405,USR005,2023-08-29 16:10:16,Uniqlo,180500.0,shopping,Wants,Transfer,BSI
TXN000406,USR052,2024-04-24 11:55:50,Ranch Market,216500.0,groceries,Needs,QRIS,OVO
TXN000407,USR071,2023-05-07 09:31:47,Teh Tarik Poci,116500.0,food,Needs,Transfer,BCA
TXN000408,USR053,2024-10-23 03:49:56,Bareksa,563500.0,investment,Investment,Credit Card,BRI
TXN000409,USR063,2023-09-25 05:27:37,Smartfren,138000.0,utilities,Needs,Debit,BTN
TXN000410,USR071,2024-06-14 01:28:18,Zenius,32500.0,education,Wants,QRIS,BNI
TXN000411,USR064,2023-10-18 07:54:25,Pintu Crypto,1674000.0,investment,Investment,Cash,Cash
TXN000412,USR028,2024-12-06 20:54:30,FamilyMart,88000.0,groceries,Needs,Cash,Cash
TXN000413,USR030,2023-06-26 22:09:33,Prodia Lab,67500.0,health,Needs,QRIS,LinkAja
TXN000414,USR066,2023-04-13 17:27:33,Watson,434500.0,health,Needs,Transfer,Gopay
TXN000415,USR011,2024-03-25 20:54:30,Nail Studio,97500.0,self_care,Wants,Transfer,BRI
TXN000416,USR074,2024-01-06 11:55:01,Converse,298500.0,shopping,Wants,QRIS,LinkAja
TXN000417,USR014,2023-08-07 03:30:50,Parkir Mall,66000.0,transport,Needs,Transfer,ShopeePay
TXN000418,USR036,2023-10-28 21:06:08,SPA Reflexology,79000.0,self_care,Wants,Credit Card,BCA
TXN000419,USR035,2024-05-21 17:55:53,Blue Bird,57500.0,transport,Needs,Transfer,BCA
TXN000420,USR036,2024-08-09 14:40:14,Apotek K24,49000.0,health,Needs,QRIS,DANA
TXN000421,USR016,2024-04-01 05:49:54,Pluang,1904000.0,investment,Investment,Credit Card,BCA
TXN000422,USR007,2024-05-03 23:07:22,LRT Jakarta,10000.0,transport,Needs,Debit,CIMB Niaga
TXN000423,USR035,2023-12-02 23:57:47,Sport Station,956000.0,shopping,Wants,QRIS,BNI
TXN000424,USR066,2023-06-22 19:51:36,Innisfree,421500.0,self_care,Wants,QRIS,BCA
TXN000425,USR058,2024-11-30 12:00:00,Giant,190500.0,groceries,Needs,QRIS,BCA
TXN000426,USR002,2024-01-13 13:26:30,Google One Storage,342500.0,education,Wants,Transfer,DANA
TXN000427,USR032,2023-08-08 16:49:01,Nail Studio,308500.0,self_care,Wants,QRIS,DANA
TXN000428,USR053,2023-03-24 19:14:42,Circle K,215000.0,groceries,Needs,Cash,Cash
TXN000429,USR030,2023-12-14 11:09:13,Somethinc,258000.0,self_care,Wants,Debit,BRI
TXN000430,USR011,2024-05-29 00:31:33,Pepper Lunch,19500.0,food,Needs,QRIS,ShopeePay
TXN000431,USR032,2023-02-19 02:35:49,MyPertamina,60500.0,transport,Needs,Debit,BSI
TXN000432,USR019,2024-04-30 02:16:17,RS Siloam,521500.0,health,Needs,Debit,Mandiri
TXN000433,USR043,2023-10-24 23:46:29,Booking.com,1833000.0,travel,Wants,Debit,BCA
TXN000434,USR074,2024-05-20 16:17:19,iPot,195500.0,investment,Investment,QRIS,LinkAja
TXN000435,USR045,2024-11-24 11:59:43,Klinik Pratama,490500.0,health,Needs,Debit,Mandiri
TXN000436,USR008,2023-12-22 08:20:38,Figma,66000.0,education,Wants,QRIS,BRI
TXN000437,USR014,2024-01-14 11:54:38,Ventela,989500.0,shopping,Wants,QRIS,Mandiri
TXN000438,USR033,2024-07-20 17:29:56,Apple Music,183500.0,entertainment,Wants,Transfer,BRI
TXN000439,USR026,2023-11-06 10:38:58,Sociolla,390000.0,self_care,Wants,Debit,BRI
TXN000440,USR021,2024-11-01 15:03:04,Alfamart,76500.0,groceries,Needs,Transfer,Jenius
TXN000441,USR004,2024-08-28 11:17:06,Tokocrypto,523000.0,investment,Investment,Debit,BSI
TXN000442,USR072,2023-06-09 18:49:50,RS Siloam,299500.0,health,Needs,QRIS,BNI
TXN000443,USR015,2024-01-04 12:29:44,Damri,11500.0,transport,Needs,Debit,BCA
TXN000444,USR075,2023-02-13 12:22:44,TikTok Shop,991500.0,shopping,Wants,Transfer,Gopay
TXN000445,USR055,2024-07-21 16:24:45,Ajaib,1427500.0,investment,Investment,Transfer,LinkAja
TXN000446,USR035,2024-01-22 16:02:00,Scarlett Whitening,392500.0,self_care,Wants,Debit,Mandiri
TXN000447,USR015,2023-01-05 19:49:24,Emina Cosmetics,389500.0,self_care,Wants,Credit Card,BNI
TXN000449,USR030,2024-03-31 09:39:11,BPJS Kesehatan,193500.0,utilities,Needs,Cash,Cash
TXN000450,USR058,2023-11-18 09:52:19,Circle K,297000.0,groceries,Needs,Cash,Cash
TXN000451,USR002,2023-05-02 21:35:26,The Body Shop,370000.0,self_care,Wants,Debit,BCA
TXN000452,USR045,2023-01-29 13:44:38,Udemy,270000.0,education,Wants,QRIS,OVO
TXN000453,USR040,2024-06-07 18:15:31,Bibit,1568500.0,investment,Investment,Transfer,LinkAja
TXN000454,USR030,2023-07-25 04:18:26,Fit Hub,457500.0,health,Needs,QRIS,LinkAja
TXN000455,USR068,2023-11-07 13:26:42,Emina Cosmetics,128000.0,self_care,Wants,Transfer,Gopay
TXN000456,USR064,2023-11-25 03:06:38,Traveloka,422500.0,travel,Wants,Cash,Cash
TXN000457,USR023,2023-03-12 07:08:30,Indomaret,281000.0,groceries,Needs,QRIS,BCA
TXN000458,USR070,2023-03-19 05:16:19,Shell,6000.0,transport,Needs,Debit,Mandiri
TXN000459,USR002,2024-12-22 15:06:30,LRT Jakarta,47000.0,transport,Needs,Debit,BRI
TXN000460,USR066,2024-11-21 13:45:46,Lawson,350000.0,groceries,Needs,Transfer,LinkAja
TXN000462,USR017,2023-02-18 13:31:46,Sociolla,17000.0,self_care,Wants,QRIS,BCA
TXN000463,USR016,2024-07-26 01:23:47,Canva Pro,488000.0,education,Wants,Credit Card,Standard Chartered
TXN000464,USR063,2024-09-10 21:40:54,Ruangguru,272000.0,education,Wants,Transfer,Gopay
TXN000465,USR054,2023-07-11 15:03:08,MRT Jakarta,39500.0,transport,Needs,Cash,Cash
TXN000466,USR071,2024-04-20 02:55:01,KRL Commuter,58000.0,transport,Needs,Credit Card,Standard Chartered
TXN000467,USR069,2024-10-12 06:14:40,Hokben,48000.0,food,Needs,QRIS,LinkAja
TXN000468,USR057,2024-09-08 21:15:15,Tiket.com,1011000.0,travel,Wants,Transfer,BSI
TXN000469,USR039,2023-03-01 07:15:07,Kimia Farma,263500.0,health,Needs,Debit,Mandiri
TXN000470,USR057,2023-11-15 14:38:27,CGV Cinemas,47000.0,entertainment,Wants,Transfer,Mandiri
TXN000471,USR017,2024-06-29 08:54:11,Damri,9000.0,transport,Needs,Transfer,BRI
TXN000472,USR047,2024-03-08 09:52:27,Erigo,1008000.0,shopping,Wants,Transfer,Gopay
TXN000473,USR002,2024-10-22 16:13:18,Celebrity Fitness,443000.0,health,Needs,Debit,BCA
TXN000474,USR033,2024-09-23 23:31:44,Nail Studio,164000.0,self_care,Wants,Transfer,BRI
TXN000476,USR062,2024-06-06 03:34:58,MyTelkomsel,278000.0,utilities,Needs,Debit,BNI
TXN000477,USR042,2024-10-20 20:55:06,Nasi Padang,82500.0,food,Needs,Transfer,DANA
TXN000478,USR058,2023-11-29 07:09:41,MyTelkomsel,267000.0,utilities,Needs,Debit,BRI
TXN000479,USR045,2023-05-18 16:26:00,Bareksa,352000.0,investment,Investment,Transfer,ShopeePay
TXN000480,USR049,2024-11-05 10:27:24,MyXL,136500.0,utilities,Needs,QRIS,Mandiri
TXN000481,USR015,2024-05-30 11:06:14,Citilink,1674000.0,travel,Wants,Transfer,OVO
TXN000482,USR033,2024-05-25 08:54:59,Kimia Farma,203500.0,health,Needs,Debit,BNI
TXN000483,USR048,2023-12-10 16:42:35,Vidio,34500.0,entertainment,Wants,Transfer,BRI
TXN000484,USR030,2024-08-15 08:46:22,KRL Commuter,50000.0,transport,Needs,Cash,Cash
TXN000485,USR056,2024-06-13 06:50:05,PlayStation Store,66500.0,entertainment,Wants,Transfer,BRI
TXN000487,USR015,2023-09-04 23:08:03,BPJS Kesehatan,116000.0,utilities,Needs,Transfer,BRI
TXN000488,USR031,2024-08-20 15:09:05,Lazada,1187000.0,shopping,Wants,QRIS,BNI
TXN000489,USR068,2023-12-29 17:07:56,MyXL,392500.0,health,Needs,Debit,Mandiri
TXN000490,USR065,2024-05-11 09:42:58,MyTelkomsel,135500.0,utilities,Needs,Transfer,CIMB Niaga
TXN000491,USR063,2024-07-10 23:20:36,Grab,15500.0,transport,Needs,Debit,BSI
TXN000492,USR032,2024-03-13 10:24:31,MyTelkomsel,221000.0,utilities,Needs,Transfer,Gopay
TXN000493,USR017,2024-09-23 04:36:41,Nasi Goreng Pak Nasir,72000.0,food,Needs,QRIS,BNI
TXN000494,USR010,2024-06-29 13:28:34,Adobe Creative Cloud,315000.0,education,Wants,Cash,Cash
TXN000495,USR026,2024-06-30 10:08:58,Pluang,400500.0,investment,Investment,Credit Card,BCA
TXN000496,USR034,2023-09-22 13:27:00,First Media,128000.0,utilities,Needs,Credit Card,BCA
TXN000497,USR029,2023-05-07 08:32:24,Dicoding,419500.0,education,Wants,Transfer,BRI
TXN000498,USR020,2024-05-11 09:57:57,Miniso,156500.0,shopping,Wants,Debit,Mandiri
TXN000499,USR033,2024-04-03 22:11:21,FamilyMart,140000.0,groceries,Needs,Debit,BNI
TXN000500,USR001,2023-12-04 20:59:51,Kimia Farma,505000.0,health,Needs,Transfer,CIMB Niaga
TXN000501,USR052,2024-10-07 02:26:19,Gojek,32500.0,transport,Needs,Debit,CIMB Niaga
TXN000502,USR064,2023-12-17 04:36:06,Transjakarta,54500.0,transport,Needs,Cash,Cash
TXN000503,USR001,2023-08-02 16:55:06,Stradivarius,917500.0,shopping,Wants,Transfer,BNI
TXN000504,USR068,2024-06-04 22:27:05,MyPertamina,61500.0,transport,Needs,Transfer,OVO
TXN000505,USR018,2024-03-04 11:24:03,Stockbit,1163500.0,investment,Investment,Transfer,BRI
TXN000506,USR007,2023-05-21 09:52:54,PLN Mobile,275500.0,utilities,Needs,QRIS,BCA
TXN000507,USR040,2024-11-19 14:58:51,Indodax,1672000.0,investment,Investment,Transfer,BSI
TXN000508,USR015,2023-12-13 05:09:55,Luxcrime,295500.0,self_care,Wants,QRIS,BCA
TXN000509,USR067,2024-12-23 20:20:37,Genshin Impact,110500.0,entertainment,Wants,Debit,Mandiri
TXN000510,USR047,2024-09-06 06:55:27,Alfamidi,106000.0,groceries,Needs,Transfer,CIMB Niaga
TXN000511,USR033,2024-04-28 14:19:08,McDonalds,91000.0,food,Needs,Credit Card,BNI
TXN000512,USR063,2024-02-25 22:25:53,Zara,197500.0,shopping,Wants,Debit,Mandiri
TXN000513,USR033,2024-02-05 22:28:31,Booking.com,1737500.0,travel,Wants,Credit Card,BRI
TXN000514,USR065,2023-03-16 03:04:05,Giant,67000.0,groceries,Needs,QRIS,DANA
TXN000515,USR073,2024-03-26 19:55:28,Alfamidi,41500.0,groceries,Needs,QRIS,Mandiri
TXN000516,USR044,2023-04-27 15:15:18,Halodoc,75500.0,health,Needs,Credit Card,CIMB Niaga
TXN000517,USR025,2023-09-21 17:34:13,iPot,1531500.0,investment,Investment,Transfer,LinkAja
TXN000518,USR039,2024-03-04 09:23:37,Sushi Tei,39000.0,food,Needs,Transfer,BRI
TXN000519,USR046,2023-05-27 21:33:41,Indomaret,114000.0,groceries,Needs,Debit,CIMB Niaga
TXN000520,USR072,2024-05-15 19:47:46,Pintu Crypto,1084500.0,investment,Investment,QRIS,BNI
TXN000521,USR041,2023-07-03 05:27:51,First Media,243500.0,utilities,Needs,Cash,Cash
TXN000522,USR058,2024-07-12 17:09:06,Roblox,125000.0,entertainment,Wants,Transfer,BNI
TXN000523,USR056,2024-04-11 10:43:44,Dominos Pizza,36000.0,food,Needs,QRIS,BNI
TXN000524,USR009,2023-08-15 01:07:35,LRT Jakarta,47000.0,transport,Needs,Cash,Cash
TXN000525,USR001,2023-12-06 17:19:27,iCloud Storage,277500.0,utilities,Needs,Credit Card,BNI
TXN000526,USR003,2024-09-01 22:24:45,XXI Cinema,13000.0,entertainment,Wants,Debit,BCA
TXN000528,USR007,2024-05-09 01:31:10,Uniqlo,383000.0,shopping,Wants,Transfer,OVO
TXN000530,USR010,2024-08-10 08:57:44,CFC,31500.0,food,Needs,Cash,Cash
TXN000531,USR059,2023-08-30 08:54:45,Citilink,2372500.0,travel,Wants,Credit Card,Citibank
TXN000532,USR072,2023-06-24 17:06:37,LRT Jakarta,24000.0,transport,Needs,Transfer,BCA
TXN000533,USR054,2024-02-20 00:50:50,Notion Pro,264500.0,education,Wants,Debit,Mandiri
TXN000534,USR011,2023-06-28 17:13:25,Cinepolis,20500.0,entertainment,Wants,Transfer,CIMB Niaga
TXN000535,USR029,2023-08-14 11:46:24,Emina Cosmetics,432500.0,self_care,Wants,Transfer,DANA
TXN000536,USR074,2023-12-25 06:34:40,Wardah,335000.0,self_care,Wants,Cash,Cash
TXN000537,USR063,2024-06-12 03:39:22,BPJS Kesehatan,184500.0,utilities,Needs,Transfer,BRI
TXN000538,USR072,2024-10-24 21:06:49,Bibit,690500.0,investment,Investment,Debit,BSI
TXN000539,USR024,2023-02-07 11:00:30,Farmers Market,11500.0,groceries,Needs,QRIS,ShopeePay
TXN000540,USR068,2023-05-22 14:00:40,Maxim,4500.0,transport,Needs,QRIS,BRI
TXN000541,USR038,2024-05-27 04:21:10,Somethinc,36000.0,self_care,Wants,QRIS,BNI
TXN000542,USR070,2023-03-22 21:12:01,Indodax,1853500.0,investment,Investment,Transfer,Mandiri
TXN000543,USR040,2024-12-10 00:06:48,Fit Hub,470500.0,health,Needs,Transfer,BNI
TXN000544,USR057,2023-11-10 10:50:00,Mumuso,1000500.0,shopping,Wants,QRIS,ShopeePay
TXN000546,USR060,2023-04-02 00:03:37,Dunkin Donuts,50500.0,food,Needs,Cash,Cash
TXN000547,USR075,2024-12-10 13:43:19,Skill Academy,111000.0,education,Wants,QRIS,DANA
